cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu,shiyongmianji,location_coords,city
7.00米,第1层(共1层),网络,85.07㎡,8.00米,"福田,福田中心区,购物公园",福田中心区民田路,购物公园,6.00米,2019/8/20 11:21:19,8.60元/㎡·月,住宅底商,否,,福田 购物公园 正街铺 业主急卖,3260万,https://sz.shop.fang.com/shou/3_221028310.html,精装修,,"114.053855,22.535702",深圳
7.00米,第2层(共2层),客梯,83㎡,8.00米,"南山,后海,蔚蓝海岸三期","后海大道(靠后海滨路),南山后海登良路与后海滨路交汇处",蔚蓝海岸三期,6.00米,2019/8/18 10:35:09,0.00元/㎡·月,住宅底商,否,百货超市,临街（登良路）端头铺十米展示位制大门同排,1120.5万,https://sz.shop.fang.com/shou/3_220970097.html,简装修,,"113.936582,22.511728",深圳
6.00米,第1层(共1层),,70.65㎡,12.00米,"福田,福田中心区,卓越时代广场",中心区益田路与福华路交汇处,卓越时代广场,5.00米,2019/8/27 20:13:37,0.00元/㎡·月,住宅底商,是,百货超市,前海湾区领地，与148平欢乐海岸无缝连接，带外摆空间,1080万,https://sz.shop.fang.com/shou/3_221238301.html,简装修,,"114.066304,22.519548",深圳
6.00米,,"停车位,客梯,货梯,中央空调,上水,下水,可明火,排烟,排污",2780㎡,50.00米,"宝安,西乡,泰华阳光海湾花园",泰华阳光海湾花园商铺,泰华阳光海湾花园,50.00米,2019/8/27 12:17:09,2.90元/㎡·月,住宅底商,否,"美容美发,服饰鞋包,休闲娱乐,百货超市,餐饮美食,家居建材,生活服务",前海十字路口转角位 双地铁 单价5.6万 带品牌租约,15568万,https://sz.shop.fang.com/shou/3_221224097.html,精装修,2770㎡,"113.857153,22.572108",深圳
6.10米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",86㎡,10.00米,"龙华区,龙华,鸿荣源壹城中心",龙华东环一路壹城中心第五区,鸿荣源壹城中心,7.60米,2019/7/30 10:18:48,10.50元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",（20万人门口）转角位与山姆会员旗舰店为邻坐等发展汇聚,1080万,https://sz.shop.fang.com/shou/3_220388342.html,毛坯,,"114.026427,22.648690",深圳
4.00米,第1层(共26层),"网络,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,燃气,外摆区",270㎡,17.00米,"南山,西丽,万科云街",创科路与打石二路交汇处,万科云街,14.00米,2019/4/16 10:00:56,12.00元/㎡·月,住宅底商,否,"休闲娱乐,美容美发,餐饮美食,服饰鞋包,生活服务,百货超市",稳定租约，品牌租客。商业综合体街铺，总部基地唯-一在卖！,5600万,https://sz.shop.fang.com/shou/3_216175025.html,毛坯,,"113.943967,22.574015",深圳
7.00米,第1层(共1层),"客梯,货梯,扶梯",100㎡,8.00米,"宝安,中心区,前海卓越时代广场",宝华路雨海天路交汇，宝安区政府南侧,前海卓越时代广场,6.00米,2019/9/1 12:35:56,6.00元/㎡·月,商业街商铺,否,百货超市,前海一线一手临街餐饮现铺60-90平视频看得到的生意，做不完的生,1080万,https://sz.shop.fang.com/shou/3_221356057.html,毛坯,,"113.901792,22.569506",深圳
7.00米,第1层(共1层),"上水,下水,可明火,排烟,排污",93.45㎡,8.00米,"南山,西丽,云街",创科路与打石二路交汇处,云街,6.00米,2019/7/21 12:35:32,0.00元/㎡·月,住宅底商,否,"生活服务,美容美发,餐饮美食,休闲娱乐",万科云街 现铺即买即收租 原价36万每平找我打5折,1420万,https://sz.shop.fang.com/shou/3_220119837.html,精装修,,"114.022027,22.649854",深圳
6.00米,,"停车位,客梯,货梯,中央空调,上水,下水,可明火,排烟,排污",2780㎡,50.00米,"宝安,西乡,泰华阳光海湾花园",泰华阳光海湾花园商铺,泰华阳光海湾花园,50.00米,2019/8/27 12:20:27,2.90元/㎡·月,住宅底商,否,"美容美发,服饰鞋包,休闲娱乐,百货超市,餐饮美食,家居建材,生活服务",前海十字路口转角位 品牌租约 稳定租客,15568万,https://sz.shop.fang.com/shou/3_221224170.html,精装修,2770㎡,"113.857153,22.572108",深圳
5.10米,第2层(共2层),"网络,停车位,客梯,上水,下水,可明火,排烟,排污,外摆区",907㎡,20.00米,"龙华区,龙华,鸿荣源壹城中心",龙华东环一路壹城中心第五区,鸿荣源壹城中心,50.00米,2019/8/21 11:32:38,0.00元/㎡·月,住宅底商,否,餐饮美食,壹城中心一大转角出售，适合做酒楼,4500万,https://sz.shop.fang.com/shou/3_221056835.html,毛坯,,"114.026427,22.648690",深圳
7.00米,第1层(共1层),"网络,停车位,货梯,扶梯",380㎡,8.00米,"南山,西丽,万科云街",创科路与打石二路交汇处,万科云街,6.00米,2019/8/31 10:37:06,12.00元/㎡·月,住宅底商,是,百货超市,深圳总部中国硅谷商业,5270万,https://sz.shop.fang.com/shou/3_221328969.html,简装修,,"113.943967,22.574015",深圳
5.00米,第1层(共1层),,161㎡,8.00米,"罗湖,翠竹,翠华花园",罗湖区华丽路2046号,翠华花园,12.00米,2019/8/21 20:16:19,2.80元/㎡·月,住宅底商,是,,罗湖翠竹地铁口 待拆迁物业 四个门面 一本证 业主诚意出售,1600万,https://sz.shop.fang.com/shou/3_221074229.html,精装修,,"114.132380,22.555547",深圳
6.00米,第1层(共3层),"网络,暖气,停车位,客梯,货梯,中央空调,上水,下水,可明火,排烟,排污,燃气",1620㎡,20.00米,"南山,南山中心区,康乐大厦",南山大道2022号,康乐大厦,25.00米,2019/8/26 14:44:30,2.60元/㎡·月,临街门面,是,"家居建材,百货超市,生活服务,酒店宾馆,餐饮美食,服饰鞋包,美容美发,休闲娱乐",南山小东门 独栋租客银行 单价6字头30米展示面,11000万,https://sz.shop.fang.com/shou/3_221201228.html,精装修,,"114.087404,22.542495",深圳
7.40米,第1层(共54层),"停车位,客梯,中央空调,上水,下水,可明火,排污,燃气,外摆区",85㎡,11.00米,"龙华区,龙华,鸿荣源壹城中心",龙华东环一路壹城中心第五区,鸿荣源壹城中心,6.00米,2019/8/15 10:39:35,16.00元/㎡·月,住宅底商,是,"休闲娱乐,美容美发,餐饮美食,服饰鞋包,生活服务,百货超市",开发商一手，临街餐饮。带外摆，可隔两层。稳定租约,1100万,https://sz.shop.fang.com/shou/3_220878874.html,毛坯,,"114.026427,22.648690",深圳
7.00米,第1层(共1层),客梯,137㎡,8.00米,"罗湖,宝安南,风格名苑",红桂路与宝安南路交汇处,风格名苑,6.00米,2019/9/2 12:47:51,0.00元/㎡·月,住宅底商,否,百货超市,罗湖宝安南商圈转角位 带品牌租约租金稳定 本人只发真实有效盘源,1180万,https://sz.shop.fang.com/shou/3_221380664.html,简装修,,"114.109815,22.551088",深圳
3.00米,第1层(共30层),"客梯,货梯,上水,下水",240㎡,10.00米,"南山,蛇口,太子湾",深圳·蛇口·太子湾·湾玺,太子湾,10.00米,2019/9/4 10:33:37,7.90元/㎡·月,写字楼配套底商,否,,南山蛇口奢华盛情放卖,2400万,https://sz.shop.fang.com/shou/3_221429337.html,精装修,,"113.921926,22.486676",深圳
7.00米,第1层(共1层),"网络,暖气,停车位,中央空调,上水,下水",96㎡,8.00米,"龙华区,龙华,特发和平里",龙华区和平路与布龙路及民塘路交汇处,特发和平里,6.00米,2019/8/24 20:30:09,3.80元/㎡·月,商业街商铺,否,生活服务,特发和平里 钱大妈 仅售价1600万,1600万,https://sz.shop.fang.com/shou/3_221159805.html,精装修,,"114.012675,22.643280",深圳
7.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",908㎡,8.00米,"龙华区,龙华,壹成中心",龙华东环一路壹城中心第五区,壹成中心,6.00米,2019/8/14 12:05:48,5.00元/㎡·月,住宅底商,是,"休闲娱乐,生活服务,美容美发,服饰鞋包",新区网红地标街铺 壹成里龙华龙头铺 70年产权 3700亿元改造,4860万,https://sz.shop.fang.com/shou/3_220851789.html,毛坯,,"114.036030,22.645228",深圳
4.00米,第1层(共1层),,315㎡,8.00米,"龙岗,横岗,城市中心花园",龙岗横岗镇红棉一路,城市中心花园,22.00米,2019/8/27 10:49:23,1.50元/㎡·月,住宅底商,否,,号外！！25米门面银行铺 每年收租135万 超笋！！做银行房东,1850万,https://sz.shop.fang.com/shou/3_221219650.html,毛坯,,"114.193820,22.647217",深圳
5.10米,第2层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",268㎡,11.80米,"龙华区,龙华,鸿荣源壹城中心",龙华东环一路壹城中心第五区,鸿荣源壹城中心,18.46米,2019/7/24 12:10:10,30.00元/㎡·月,商业街商铺,是,万能铺无业态限制,深圳北站 龙华中心区壹城里临街清盘出售 带稳定租客,2106.08万,https://sz.shop.fang.com/shou/3_220209687.html,毛坯,,"114.026427,22.648690",深圳
6.00米,第1层(共2层),,252.03㎡,9.00米,"南山,前海,港湾丽都",南山区桃园西路与前海路交界处,港湾丽都,16.00米,2019/7/23 11:40:00,0.00元/㎡·月,住宅底商,是,百货超市,港湾丽都一个地/铁口的铺 很高 价格放心买,1700万,https://sz.shop.fang.com/shou/3_220178909.html,简装修,,"113.914520,22.531172",深圳
11.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",750㎡,20.00米,"龙岗,坂田,万科城",位于坂雪岗大道旁华为公司附近,万科城,40.00米,2019/9/1 23:39:13,1.50元/㎡·月,住宅底商,否,教育、银行类,市场上少有实用750平独栋别墅型正街地铁口铺位，业主诚意出售,2250万,https://sz.shop.fang.com/shou/3_221370377.html,精装修,,"114.070435,22.643743",深圳
7.00米,第2层(共2层),"网络,暖气,停车位,货梯,扶梯,上水,下水,可明火,排烟,排污,燃气",90㎡,8.00米,"福田,福田中心区,卓越时代广场",中心区益田路与福华路交汇处,卓越时代广场,6.00米,2019/8/27 12:25:30,30.00元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食",宝安区政府 卓/越开发 前海一线临街口 168万平欢乐海岸旁,1998万,https://sz.shop.fang.com/shou/3_221224317.html,毛坯,,"114.066304,22.519548",深圳
,第1层(共1层),,86㎡,5.00米,"宝安,宝安中心区,前海卓越时代广场",5.00米,前海卓越时代广场,17.00米,2019/6/21 11:30:26,25.00元/㎡·月,否,前海卓越时代广场餐饮街铺,,一个圣淘沙名胜世界一个华侨城欢乐港湾，特价餐饮街铺1188万,2563万,https://sz.shop.fang.com/shou/3_219230859.html,住宅底商,,"113.901792,22.569506",深圳
5.50米,第1层(共30层),客梯,2197㎡,10.00米,"罗湖,蔡屋围,金丰城大厦",罗湖深南东路5015号,金丰城大厦,100.00米,2019/8/25 14:23:04,0.00元/㎡·月,商业街商铺,否,百货超市,万象城商圈在售整层物业 每月实收租金39万5.,9842.56万,https://sz.shop.fang.com/shou/3_221175806.html,简装修,,"114.109953,22.541063",深圳
7.00米,第2层(共3层),"网络,中央空调,上水,下水,可明火,排烟,排污",56.12㎡,8.00米,"南山,南山中心区,保利文化广场",南山商业文化中心区,保利文化广场,6.00米,2019/7/22 19:10:08,40.00元/㎡·月,购物中心/百货,否,"服饰鞋包,生活服务,休闲娱乐",南山炙手可热地段 位置好 消费高 人流多 展示面大气,1180万,https://sz.shop.fang.com/shou/3_220161599.html,精装修,,"113.938285,22.516546",深圳
1.00米,第90层(共90层),,97㎡,1.00米,"南山区,南头,福临苑",南山大道2019号,福临苑,1.00米,2019/8/1 18:28:39,0.00元/㎡·月,其他,否,,餐饮街铺4厘租约 可隔两层品牌餐饮聚集,1513.2万,https://sz.shop.fang.com/shou/3_220468382.html,毛坯,,"113.923511,22.527142",深圳
5.00米,,"客梯,货梯,扶梯",589㎡,10.00米,"龙华新区,龙华中心区,壹城中心",壹城中心,壹城中心,30.00米,2019/6/22 12:09:55,0.00元/㎡·月,商业街商铺,否,"美容美发,餐饮美食,服饰鞋包,生活服务,酒店宾馆,家居建材,百货超市,休闲娱乐",壹成里铺王 无梁五柱 展示面 诚信出售,3000万,https://sz.shop.fang.com/shou/3_219268952.html,毛坯,588㎡,"114.026592,22.649717",深圳
5.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",50㎡,10.00米,"罗湖,东门,名仕商城",名仕商城商铺,名仕商城,4.00米,2019/8/10 15:56:53,25.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",人民北路品牌街铺 50平方 月租13万 卖2800万,2800万,https://sz.shop.fang.com/shou/3_220742212.html,精装修,40㎡,"114.119407,22.546721",深圳
6.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",86.71㎡,10.00米,"宝安,宝安中心区,前海卓越时代广场",前海卓越时代广场,前海卓越时代广场,4.80米,2019/7/20 12:04:22,30.00元/㎡·月,商业街商铺,否,万能铺无业态限制,前海128米摩天轮 前海时代广场,1990万,https://sz.shop.fang.com/shou/3_220089378.html,毛坯,,"113.901792,22.569506",深圳
5.50米,第1层(共55层),客梯,102㎡,10.00米,"福田,福田中心区,卓越时代广场",中心区益田路与福华路交汇处,卓越时代广场,10.20米,2019/8/13 0:12:41,0.00元/㎡·月,商业街商铺,否,百货超市,（十年来 一铺难求）（带租金10万每月）低于市价,2600万,https://sz.shop.fang.com/shou/3_220811264.html,简装修,,"114.066304,22.519548",深圳
7.00米,第14层(共18层),"上水,下水",2071㎡,8.00米,"龙岗,布吉,丽湖花园","布吉镇上水径,布吉镇上水径布龙路边307总站",丽湖花园,6.00米,2019/8/14 12:12:39,5.00元/㎡·月,住宅底商,是,"休闲娱乐,服饰鞋包,生活服务,百货超市",底商直售 使用广 可以改造升级 诚信直售,9400万,https://sz.shop.fang.com/shou/3_220852019.html,毛坯,,"114.106575,22.630032",深圳
12.00米,第1层(共3层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",478㎡,15.00米,"龙华区,龙华,特发和平里",龙华区和平路与布龙路及民塘路交汇处,特发和平里,40.00米,2019/8/23 17:05:19,5.00元/㎡·月,商业街商铺,否,"餐饮美食,生活服务,美容美发,百货超市",龙华中心和平里大转角带麦当劳租约传世铺位，开发商成本价出售。,5800万,https://sz.shop.fang.com/shou/3_214553190.html,精装修,,"114.012675,22.643280",深圳
8.00米,第1层(共10层),"暖气,上水",64㎡,8.00米,"龙华区,龙华,青年城邦",龙华人民路与和平路交界处,青年城邦,8.00米,2019/8/22 11:22:51,5.00元/㎡·月,住宅底商,是,百货超市,龙华正地铁口8米高双租客高正街铺,1300万,https://sz.shop.fang.com/shou/3_214612138.html,精装修,,"114.021780,22.652035",深圳
4.60米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",56㎡,10.00米,"龙岗,龙岗中心城,万象天成",中心城龙翔大道与盛龙路交汇处（龙城广场东北）,万象天成,4.00米,2019/8/29 10:53:03,2.60元/㎡·月,住宅底商,否,"生活服务,餐饮美食,休闲娱乐",《万象天地稀/缺物业，转角小面积笋铺，租约4厘》,1400万,https://sz.shop.fang.com/shou/3_221275289.html,毛坯,,"114.254368,22.723858",深圳
6.00米,第1层(共1层),"网络,暖气,中央空调,上水,下水",110.96㎡,12.00米,"宝安,宝安中心区,西城上筑",宝安区创业一路与宝安大道交汇处,西城上筑,8.00米,2019/8/17 12:30:37,0.00元/㎡·月,住宅底商,否,"百货超市,生活服务,美容美发",宝安中心区西城上筑小区出入口一手出售,1450万,https://sz.shop.fang.com/shou/3_220948164.html,精装修,,"113.892369,22.556273",深圳
7.00米,第1层(共1层),"上水,下水,可明火,排烟,排污,燃气,外摆区",60㎡,8.00米,"龙华区,龙华,壹成中心",龙华东环一路壹城中心第五区,壹成中心,6.00米,2019/8/31 11:17:06,30.00元/㎡·月,住宅底商,是,"百货超市,生活服务,美容美发,餐饮美食,休闲娱乐",鸿荣源壹城中心 一手金铺 60-300平 带租约出售,1006万,https://sz.shop.fang.com/shou/3_221330905.html,毛坯,,"114.036030,22.645228",深圳
5.50米,第1层(共1层),客梯,134㎡,10.00米,"福田,景田,景苑大厦",福田区新闻路与景田东路交界,景苑大厦,13.40米,2019/9/3 10:49:02,0.00元/㎡·月,商业街商铺,否,百货超市,（新闻路）品牌租约 5.3万每月租金（海星辰）,1280万,https://sz.shop.fang.com/shou/3_221402810.html,简装修,,"114.046362,22.542191",深圳
3.50米,第1层(共1层),"网络,停车位,上水,下水,排污",71㎡,8.00米,"南山,南山中心区,现代城华庭",南山创业路与南光路交汇处,现代城华庭,6.00米,2019/8/17 12:27:41,0.00元/㎡·月,住宅底商,否,"百货超市,生活服务,餐饮美食",来福士少有铺位出售，地铁12线创业路站出口，业主急售,1065万,https://sz.shop.fang.com/shou/3_220948091.html,精装修,,"113.924427,22.517259",深圳
4.00米,第1层(共18层),"上水,下水,排烟,排污,燃气",523㎡,17.00米,"福田,福田中心区,福田外贸大厦",福田区福华路福田外贸大厦,福田外贸大厦,30.00米,2019/9/2 14:03:48,5.00元/㎡·月,住宅底商,否,"美容美发,餐饮美食,休闲娱乐",华强北超旺人气餐饮铺，24时不打烊，30米超靓展示位,2480万,https://sz.shop.fang.com/shou/3_221382769.html,精装修,,"114.083172,22.537610",深圳
