cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",99㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,9.00米,2019/6/19 20:14:19,33.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,33万,https://sz.shop.fang.com/shou/3_219173766.html,毛坯
5.00米,第3层(共22层),"网络,停车位,客梯,上水,下水,排烟",33㎡,6.00米,"罗湖,洪湖",罗湖区洪湖路上,碧湖花园(罗湖)商铺,2.00米,2019/9/3 10:56:13,5.00元/㎡·月,其他,否,公寓,罗湖99万总价精装修工寓 公园旁 天然氧吧,99万,https://sz.shop.fang.com/shou/3_221403296.html,精装修
4.00米,10㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,3.00米,"罗湖,东门",爵士大厦商铺,爵士大厦商铺,3.00米,2019/8/31 17:20:05,15.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",独立红本 总价48万 租给快餐店 租金2500,48万,https://sz.shop.fang.com/shou/3_221340745.html,精装修
,第1层(共1层),,10㎡,5.90米,"宝安区,宝安",5.00米,南环大道9号,12.00米,2019/8/29 18:05:36,0.00元/㎡·月,其他,否,奥园峯荟,光明新区 租金230/平 即买即收租 地铁口街铺 住宅底商,62万,https://sz.shop.fang.com/shou/3_221289361.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",1045㎡,16.00米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,64.00米,2019/7/31 18:05:41,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",太子湾国际邮轮母港 全新一手街铺 米其林餐厅和国际品牌进驻,28万,https://sz.shop.fang.com/shou/3_220435429.html,精装修
3.00米,第1层(共1层),,4㎡,5.00米,"龙华区,龙华",龙华区和平路与布龙路及民塘路交汇处,特发和平里商铺,5.00米,2019/6/14 10:46:53,5.00元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",贸易战下如何保护好自己的资产？来做肯德基的房东吧,11.11万,https://sz.shop.fang.com/shou/3_218966877.html,毛坯
5.50米,22㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",25㎡,5.00米,"光明区,公明",中粮云景商铺,中粮云景商铺,5.00米,2019/8/18 16:26:32,8.00元/㎡·月,商业街商铺,否,"家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",中粮云景综合商业体2楼，地铁口，公明广场红花山公园近在咫尺,68万,https://sz.shop.fang.com/shou/3_220982164.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",99㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,9.00米,2019/6/19 21:49:23,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,23万,https://sz.shop.fang.com/shou/3_219177314.html,毛坯
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",1.1㎡,4.00米,"宝安,宝安中心区",宝安中心区,国际湾区商业资产 前海欢乐海岸大门口临街旺铺在售,5.00米,2019/8/22 11:22:37,20.00元/㎡·月,住宅底商,是,"生活服务,餐饮美食,服饰鞋包,休闲娱乐,美容美发",国际湾区商业资产 前海欢乐海岸大门口临街在售,18万,https://sz.shop.fang.com/shou/3_221086487.html,毛坯
3.00米,99㎡,"客梯,货梯,扶梯",100㎡,4.00米,"宝安,中心区",前海卓越时代广场,前海卓越时代广场,5.00米,2019/6/10 20:44:54,0.00元/㎡·月,商业街商铺,否,百货超市,（128米高深圳之光)摩天轮星耀湾区 欢乐海岸 原始股资产,12万,https://sz.shop.fang.com/shou/3_218829910.html,毛坯
,第4层(共5层),,3784㎡,3.00米,"龙华区,龙华",61.51米,龙华梅龙路与工业东路交汇处（龙华中心小学旁）,61.51米,2019/8/20 15:41:03,5.00元/㎡·月,其他,否,深物业新华城商铺,（龙华未来商业中心）十字路口地铁口临街一楼铺位，单价4万出头,5万,https://sz.shop.fang.com/shou/3_221036549.html,简装修
,第1层(共23层),,20㎡,6.00米,"龙岗,龙岗中心城",3.00米,中心城长兴路与回龙路交界处（盛平派出所北300米）,7.00米,2019/8/31 20:26:44,5.00元/㎡·月,住宅底商,否,阅山华府商铺,龙岗中心城开发商一手街铺20平80万,80万,https://sz.shop.fang.com/shou/3_221344861.html,简装修
3.00米,第1层(共1层),"客梯,货梯,扶梯",30㎡,4.00米,"南山,蛇口",蛇口自贸区太子湾招商局蛇口展示中心,太子湾商务广场,5.00米,2019/8/21 18:20:01,0.00元/㎡·月,商业街商铺,否,百货超市,蛇口太子湾原始股 双地铁无缝连接 香港兰桂坊招商,25万,https://sz.shop.fang.com/shou/3_221071151.html,简装修
6.20米,第1层(共1层),"暖气,停车位,上水,下水,可明火,排烟,排污",72㎡,10.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,7.00米,2019/9/4 10:15:53,5.00元/㎡·月,住宅底商,是,百货超市,《综合体 内部出售：统一运营管理 带稳定租约》,15万,https://sz.shop.fang.com/shou/3_221428432.html,简装修
5.00米,第1层(共35层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",950㎡,10.00米,"福田,华强",福田区华强北华发北路,桑达雅苑商铺,6.00米,2019/7/30 10:13:10,3.50元/㎡·月,住宅底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",华强北临街铺 上市公司租客 月租4.4万 6厘,72万,https://sz.shop.fang.com/shou/3_220388005.html,毛坯
3.00米,第1层(共8层),"网络,暖气,停车位,客梯,货梯,扶梯",13㎡,4.00米,"东莞,东城",西路与旗峰路交汇处（黄旗广场对面）,万科中心商铺,5.00米,2019/8/31 14:01:02,0.00元/㎡·月,商业街商铺,否,百货超市,东门茂业九龙城中庭转位，52万年收租金4万5,52万,https://sz.shop.fang.com/shou/3_221335608.html,简装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",141㎡,6.00米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,24.00米,2019/7/31 17:11:55,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",铺王推荐：国际邮轮母港必经点 24米转角位 双地铁 国际商业街,18万,https://sz.shop.fang.com/shou/3_220433327.html,精装修
,第1层(共2层),"上水,下水,排污",10㎡,5.90米,"宝安区,宝安",4.00米,南环大道9号,13.00米,2019/7/10 15:36:30,0.00元/㎡·月,其他,否,奥园峯荟,13号线地铁口临街铺 即买即收租 5年租约保障 租金300元,58万,https://sz.shop.fang.com/shou/3_219799421.html,毛坯
6.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,8.00米,"东莞,樟木头",先威路,奥园城市天地,3.00米,2019/7/5 14:25:34,3.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食",樟木头中心地标奥园城市天地沿街金铺特价！,59万,https://sz.shop.fang.com/shou/3_219660927.html,毛坯
7.00米,第2层(共4层),,45㎡,8.00米,"南山,蛇口",蛇口自贸区招商局展示中心,太子湾,6.00米,2019/7/21 11:36:44,0.00元/㎡·月,住宅底商,是,百货超市,一个深圳，一个蛇口，一个邮轮，太子湾邮轮商业街1350万,35万,https://sz.shop.fang.com/shou/3_220117857.html,简装修
7.00米,第1层(共7层),"暖气,上水",78㎡,8.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,6.00米,2019/7/22 18:34:20,5.00元/㎡·月,住宅底商,是,百货超市,4.5倍万象城，品牌租客，70年产权，租抵供,13万,https://sz.shop.fang.com/shou/3_220160544.html,简装修
5.00米,第1层(共4层),,20㎡,4.00米,"罗湖,东门",东门解放路与人民北路交汇处,名仕商城商铺,5.00米,2019/8/16 9:57:19,0.00元/㎡·月,商业街商铺,是,百货超市,原价118万！现只售62万！9.2厘！租金4800元,62万,https://sz.shop.fang.com/shou/3_220907811.html,毛坯
5.10米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",30㎡,5.00米,"南山,华侨城",南山区荔湾路,荔湾太子苑商铺,2.00米,2019/6/18 17:13:38,23.16元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",太子湾一手-商-铺23平-294平 一线滨海商业 有外摆空间,30万,https://sz.shop.fang.com/shou/3_219130340.html,毛坯
,第90层(共90层),,10㎡,1.00米,"宝安区,沙井",1.00米,沙井中心路,1.00米,2019/6/6 18:06:36,1.00元/㎡·月,其他,否,博林君瑞,找我那底价沙井海岸城，70年产权，带租约！,7万,https://sz.shop.fang.com/shou/3_218673553.html,毛坯
6.00米,第1层(共3层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",26㎡,6.20米,"罗湖,东门",南塘商业广场10地块永新街1号,南塘商业广场商铺,4.00米,2019/7/31 15:35:30,2.80元/㎡·月,商业街商铺,否,看行业需求,喜欢逛街的人都知道 这里地段繁华 每日人流量上万 铺铺都是金,96万,https://sz.shop.fang.com/shou/3_220429990.html,毛坯
7.00米,第5层(共8层),"客梯,货梯,扶梯,中央空调,上水,下水",20㎡,8.00米,"罗湖,东门",深圳市罗湖区二横街85号,宝华楼(东门),6.00米,2019/9/4 13:38:05,25.00元/㎡·月,住宅底商,是,服饰鞋包,月租7500元，仅售95万，红本在手,95万,https://sz.shop.fang.com/shou/3_221435654.html,精装修
3.00米,第1层(共2层),"货梯,扶梯",2.12㎡,4.00米,"福田,上步",光明区-公明-中粮云景国际南区商铺,中粮云景国际南区商铺商铺,5.00米,2019/8/1 10:28:48,0.00元/㎡·月,商业街商铺,否,百货超市,比住宅还，光明双地铁，70年产权仅需2.5万一平方,3.1万,https://sz.shop.fang.com/shou/3_220448699.html,简装修
6.00米,第1层(共4层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,4.00米,"南山,南山中心区",海德三道与文心五路交汇处,海岸城购物中心,4.00米,2019/7/24 15:25:49,15.00元/㎡·月,住宅底商,是,看行业需求,南山中心区小金铺 “总价仅46万”轻轻松松在南山中心区做房东！,46万,https://sz.shop.fang.com/shou/3_220216221.html,毛坯
6.00米,第1层(共1层),"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,3.75米,"宝安,福永",宝安福永107国道,碧桂园领寓,4.00米,2019/8/19 10:06:58,8.00元/㎡·月,住宅底商,是,看行业需求,“总价45万”买大前海空港新城临街金铺 商户入驻收租无忧,48万,https://sz.shop.fang.com/shou/3_220996398.html,毛坯
7.00米,第5层(共7层),"暖气,上水",47㎡,8.00米,"南山,蛇口",蛇口,蛇口太子湾,6.00米,2019/9/4 12:15:30,5.00元/㎡·月,住宅底商,是,百货超市,（区总推荐太子驾到）深圳一线滨海商业太子湾震撼特价1200万,20万,https://sz.shop.fang.com/shou/3_221433810.html,简装修
,第1层(共1层),,76.25㎡,5.50米,"龙华区,龙华",7.60米,龙华新区民治街道民塘路与简上路交汇处,10.00米,2019/8/27 21:20:49,0.00元/㎡·月,住宅底商,否,中海锦城商铺,临街转角双开年租9万（金五门火锅）万户底商十天过户,91万,https://sz.shop.fang.com/shou/3_221240327.html,毛坯
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,10.00米,"东莞,樟木头",樟木头先威路68号,奥园城市天地,2.00米,2019/8/29 19:20:28,0.00元/㎡·月,住宅底商,否,百货超市,比住宅还便宜的铺位 带170元/平的稳定租约 可隔两层,81万,https://sz.shop.fang.com/shou/3_221291356.html,毛坯
,第90层(共90层),,163.6㎡,1.00米,"宝安,西乡",1.00米,"宝城76区,锦花路与西乡大道交汇处",1.00米,2019/8/1 18:20:21,0.00元/㎡·月,其他,否,天骄世家商铺,（急售做上市公司的房东）单价6.7万 做15米转角永辉集团的,100万,https://sz.shop.fang.com/shou/3_220468137.html,毛坯
3.00米,第1层(共33层),,4㎡,8.00米,"宝安区,福永",深圳宝安福永宝安区福永街道107国道与兴益路交汇处,碧桂园领寓,8.00米,2019/6/24 15:54:25,5.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",五心级商业资产 碧桂园.领域 70年品牌 你值得拥有,20万,https://sz.shop.fang.com/shou/3_219330622.html,毛坯
,第90层(共90层),,163.6㎡,3.00米,"宝安,西乡",5.00米,"宝城76区,锦花路与西乡大道交汇处",4.00米,2019/8/28 18:17:22,0.00元/㎡·月,其他,否,天骄世家商铺,（急售做上市公司的房东）单价6.7万 做15米转角永辉集团的,100万,https://sz.shop.fang.com/shou/3_221262459.html,毛坯
4.00米,34㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",37㎡,8.00米,"龙岗,龙岗中心城",阅山华府商铺,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",中心城长兴路与回龙路交界处（盛平派出所北300米）,2019/9/2 20:25:12,2.80元/㎡·月,精装修,住宅底商,是,龙岗中心城豪宅转角铺 地铁口500米 市政府旁 不愁人流不愁租,88万,https://sz.shop.fang.com/shou/3_221393959.html,第1层(共32层)
7.00米,第7层(共7层),"暖气,上水",47㎡,8.00米,"南山,蛇口",蛇口,蛇口太子湾,6.00米,2019/8/18 10:28:04,5.00元/㎡·月,住宅底商,是,百货超市,（区总推荐太子驾到）深圳一线滨海商业太子湾震撼特价1200万,20万,https://sz.shop.fang.com/shou/3_220970007.html,简装修
5.50米,第2层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",157㎡,10.00米,"宝安,宝安中心区",宝安宝华路与海天路交汇,前海卓越时代广场,15.70米,2019/8/23 11:34:22,0.00元/㎡·月,商业街商铺,否,百货超市,带银行5年租约 一手商品 不受三价合一影响 随时看房 稳定,15万,https://sz.shop.fang.com/shou/3_221117518.html,精装修
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",142㎡,11.00米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,12.00米,2019/8/3 19:08:57,4.60元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",西丽高铁站 万科云街 清盘特价16.8万平 连锁品牌集中,16.8万,https://sz.shop.fang.com/shou/3_220528932.html,精装修
,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",77㎡,5.00米,"宝安,宝安中心区",7.00米,前海卓越时代广场,11.00米,2019/6/19 21:56:56,11.00元/㎡·月,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",前海卓越时代广场餐饮街铺,一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,33万,https://sz.shop.fang.com/shou/3_219177525.html,商业街商铺
7.00米,第7层(共7层),,50㎡,8.00米,"南山,西丽",创科路与打石二路交汇处,云街,6.00米,2019/8/14 16:09:18,0.00元/㎡·月,住宅底商,是,百货超市,深圳留仙洞总部，号外（有一批抵工程款铺位）底价出售,75万,https://sz.shop.fang.com/shou/3_220860586.html,简装修
5.10米,第1层(共2层),"暖气,上水",5㎡,1.00米,"宝安,福永",福永街道107国道东侧,碧桂园领寓,3.00米,2019/8/28 17:42:21,5.00元/㎡·月,住宅底商,是,百货超市,真图实价 壹湾领域靓铺5.4万/平52平 钱景无限,5万,https://sz.shop.fang.com/shou/3_221261405.html,简装修
,第1层(共6层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",84㎡,6.00米,"罗湖,东门",6.00米,南塘商业广场10地块永新街1号,12.00米,2019/7/20 17:38:07,0.00元/㎡·月,购物中心/百货,否,东门町广场,（住宅价买）转角靓铺！交通枢纽配套！84平售500万！,68万,https://sz.shop.fang.com/shou/3_220100432.html,简装修
3.00米,45㎡,"网络,停车位,客梯,货梯,扶梯,上水",51㎡,11.00米,"龙岗,龙岗中心城",龙岗新生村旁,集银皮革市场,4.00米,2019/7/25 10:28:46,5.50元/㎡·月,简装修,商业街商铺,否,龙岗集银转角 旧改区域  急用钱出售,100万,https://sz.shop.fang.com/shou/3_220235237.html,第1层(共2层)
6.30米,15㎡,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15.24㎡,4.00米,"东莞,樟木头",樟木头先威路68号,奥园城市天地,4.00米,2019/7/25 14:45:55,10.00元/㎡·月,毛坯,住宅底商,是,东莞小香港特价，转角铺 展示面好 火热销售中,61万,https://sz.shop.fang.com/shou/3_220246883.html,第1层(共1层)
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",212㎡,10.50米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,20.00米,2019/7/30 17:06:01,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务",太子湾国际邮轮母港 全新一手街铺 带国际品牌,18万,https://sz.shop.fang.com/shou/3_220403614.html,精装修
,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",99.08㎡,5.00米,"福田,香蜜湖",5.00米,福田东临香梅路，北依侨香路，南靠莲花西路,10.00米,2019/6/17 18:47:25,6.50元/㎡·月,商业街商铺,否,香蜜湖一号商铺,一铺在手，收租不愁，一年免月供，首付只要99万就能买了,99万,https://sz.shop.fang.com/shou/3_219095480.html,精装修
,第33层(共90层),,35㎡,7.00米,"宝安区,宝安",6.00米,南环大道9号,8.00米,2019/7/20 18:49:50,0.00元/㎡·月,其他,否,奥园峯荟,双地铁口 上市公司运营 5年租金保障 250元每平,70万,https://sz.shop.fang.com/shou/3_220102542.html,毛坯
6.00米,第1层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",182㎡,8.00米,"龙华区,龙华",龙华新区民治街道民塘路与简上路交汇处,中海锦城商铺,24.00米,2019/8/3 17:22:36,4.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",龙华中心地铁口 中海锦城 清盘价低至6.2万/平 带5厘品牌租约,20万,https://sz.shop.fang.com/shou/3_220526163.html,精装修
6.00米,第1层(共1层),"客梯,货梯,扶梯,上水,下水,排烟,排污",30㎡,6.00米,"南山,蛇口",蛇口自贸区太子湾招商局蛇口展示中心,太子湾商务广场,5.00米,2019/8/21 18:20:03,5.00元/㎡·月,商业街商铺,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",蛇口太子湾原始股 双地铁无缝连接 香港兰桂坊招商,25万,https://sz.shop.fang.com/shou/3_221071149.html,简装修
,第2层(共3层),,12㎡,7.00米,"龙华区,龙华",6.00米,龙华新区民治街道民塘路与简上路交汇处,8.00米,2019/9/4 11:47:41,5.00元/㎡·月,购物中心/百货,是,中海锦城商铺,龙华中轴之作 港铁接驳购物中心13.8万起 铺王租约！,13.8万,https://sz.shop.fang.com/shou/3_221432731.html,简装修
5.00米,第1层(共8层),,22㎡,5.00米,"罗湖,东门",深圳市罗湖区二横街85号,宝华楼(东门),4.00米,2019/8/28 10:17:51,0.00元/㎡·月,住宅底商,是,百货超市,东门宝华楼中庭转角10厘业主诚售,98万,https://sz.shop.fang.com/shou/3_221246571.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",66㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,6.00米,2019/6/19 21:54:42,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,23.7万,https://sz.shop.fang.com/shou/3_219177479.html,毛坯
7.00米,第4层(共6层),"暖气,上水",187㎡,8.00米,"宝安,宝安中心区",海天路地铁5号线宝华站A2出口100米,宝中卓越前海时代广场,6.00米,2019/6/6 14:39:23,5.00元/㎡·月,住宅底商,是,百货超市,（一铺养三代）的看过来！餐饮.1高 接轨大湾区,12万,https://sz.shop.fang.com/shou/3_218663927.html,简装修
6.00米,第1层(共2层),,4㎡,8.00米,"光明新区,公明",松白路,中粮云景国际,6.00米,2019/6/24 15:54:48,4.00元/㎡·月,其他,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",光明新区 双 口 一手 单价2.6万,12万,https://sz.shop.fang.com/shou/3_219330639.html,毛坯
,第1层(共2层),,68㎡,5.10米,"光明新区,公明",5.00米,松白路,13.00米,2019/7/1 17:52:37,6.00元/㎡·月,其他,否,中粮云景国际,单价2.8万！双地铁口出口铺 住宅底商临街 国企中粮 70年,3万,https://sz.shop.fang.com/shou/3_219547503.html,毛坯
6.00米,第1层(共2层),,3㎡,8.00米,"南山,西丽",创科路与打石二路交汇处,云街,5.00米,2019/6/19 17:21:51,12.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",南山总部基地 2500家公司先进驻 万科开发一手原始股,24万,https://sz.shop.fang.com/shou/3_219168168.html,毛坯
6.00米,第1层(共3层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15.6㎡,5.20米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,3.00米,2019/8/2 11:10:27,4.60元/㎡·月,住宅底商,是,看行业需求,南山西丽笋铺！！！小金铺收租多 好地段 多人流 收租无忧,52万,https://sz.shop.fang.com/shou/3_220482741.html,毛坯
4.00米,10㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,3.00米,"罗湖,东门",爵士大厦商铺,爵士大厦商铺,3.00米,2019/9/2 19:48:52,15.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",独立红本店铺出售48万 经营快餐 月租金2500,48万,https://sz.shop.fang.com/shou/3_221392990.html,精装修
,第1层(共2层),,66㎡,5.10米,"光明新区,公明",8.00米,松白路,6.00米,2019/7/1 17:52:18,0.00元/㎡·月,其他,否,中粮云景国际,首付50万买公明双地铁口一手临街 带稳定租约,3万,https://sz.shop.fang.com/shou/3_219547492.html,毛坯
5.80米,第1层(共1层),,46㎡,9.00米,"龙华区,龙华",宝安龙华中环路旁,宝华楼(宝安)商铺,5.00米,2019/8/23 10:43:47,0.00元/㎡·月,住宅底商,是,百货超市,西平老街地铁站、临星巴克、茴报6个点,92.69万,https://sz.shop.fang.com/shou/3_221114651.html,简装修
3.00米,31㎡,"上水,下水",32㎡,3.00米,"龙华区,大浪",恒大时尚慧谷,恒大时尚慧谷,3.00米,2019/8/4 22:33:18,3.00元/㎡·月,住宅底商,是,休闲娱乐,深圳龙华 6号线 公园旁 观山美寓 总价85万起,85万,https://sz.shop.fang.com/shou/3_220562645.html,精装修
,第1层(共3层),,30㎡,5.40米,"龙华新区,龙华",5.00米,玉龙路1号,6.00米,2019/7/25 13:21:11,0.00元/㎡·月,其他,否,莱蒙水榭山,黄江商业中心 双地铁口30万人流量 带5年租金250/平 上,68万,https://sz.shop.fang.com/shou/3_220244043.html,毛坯
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,中央空调,上水,下水,可明火,排烟,排污,燃气",30㎡,8.00米,"光明区,光明",松白路,中粮云景国际,6.00米,2019/8/24 19:51:20,0.00元/㎡·月,住宅底商,否,百货超市,单价2.8万 地铁口出口 无缝接驳 住宅底商,84万,https://sz.shop.fang.com/shou/3_221158908.html,精装修
4.00米,186㎡,"客梯,货梯,扶梯",187㎡,5.00米,"宝安,中心区",宝中卓越前海时代广场,百货超市,海天路地铁5号线宝华站A2出口100米,2019/6/13 10:01:11,0.00元/㎡·月,毛坯,商业街商铺,否,未来10年宝安人流旺的地方，前海港湾，原持股！,12万,https://sz.shop.fang.com/shou/3_218920496.html,第1层(共1层)
6.90米,第1层(共2层),,4㎡,9.00米,"龙华区,民治",龙华民治街道中梅路与腾龙路交汇处,龙光玖钻商铺,10.00米,2019/6/24 15:57:41,5.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",中/心黄/金旺/铺出售商业综合体周边100万,18万,https://sz.shop.fang.com/shou/3_219330744.html,毛坯
5.60米,第1层(共2层),,4㎡,8.00米,"龙华区,龙华",龙华区和平路与布龙路及民塘路交汇处,特发和平里商铺,5.30米,2019/6/13 19:16:28,14.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",（转角位）精选品牌商家加盟、统一运营规划、组合灵活,28万,https://sz.shop.fang.com/shou/3_218949683.html,毛坯
7.00米,第2层(共4层),"暖气,上水",45㎡,8.00米,"南山,蛇口",蛇口自贸区招商局展示中心,太子湾,6.00米,2019/8/14 15:36:13,5.00元/㎡·月,住宅底商,是,百货超市,一个深圳，一个蛇口，一个邮轮，太子湾邮轮商业街1350万,35万,https://sz.shop.fang.com/shou/3_220859276.html,简装修
,第1层(共1层),,30㎡,7.00米,"光明新区,公明",6.00米,松白路,8.00米,2019/8/27 11:22:16,0.00元/㎡·月,住宅底商,否,中粮云景国际,单价2.8万！地铁口出口 无缝接驳 住宅底商,84万,https://sz.shop.fang.com/shou/3_221221545.html,简装修
