zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url,location_coords
,189400元/月,押一付三,0.00㎡,,,,第1层(共1层),简装修,住宅底商,是,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",泰沙路商铺,海珠区泰沙路,30.00米,20.00米,4.50米,客梯0个，货梯0个,5.00元/㎡·月,"中央空调,上水,下水,可明火,排烟,排污",2019/7/25 10:17:34,https://gz.shop.fang.com/zu/3_240833902.html,"113.285857,23.085577"
,41800元/月,租金已包含,暂无,,,,写字楼配套底商,,否,花城汇,,客梯0个，货梯0个,花城汇,,,,500000.00㎡,110㎡,,2019/8/27 10:45:05,https://gz.shop.fang.com/zu/3_241766797.html,
,110000元/月,押二付一,1000㎡,,,,第2层(共3层),简装修,商业街商铺,否,餐饮美食,多宝路,多宝路,10.00米,20.00米,3.80米,,5.00元/㎡·月,"客梯,货梯,上水,下水,可明火,排污",2019/9/3 15:47:40,https://gz.shop.fang.com/zu/3_241965289.html,"113.233728,23.116420"
,145000元/月,10.00元/㎡·月,暂无,,,,购物中心/百货,,否,东方宝泰购物广场,,客梯4个，货梯0个,1.00米,1.00米,3.00米,东方宝泰购物广场,150000.00㎡,440㎡,,2019/9/9 14:15:49,https://gz.shop.fang.com/zu/3_242146897.html,"113.465839,23.170378"
,85000元/月,租金已包含,暂无,,,,住宅底商,,否,富力东山新天地商铺,,客梯0个，货梯0个,富力东山新天地商铺,,,,0.00㎡,600㎡,,2019/8/27 10:41:16,https://gz.shop.fang.com/zu/3_241766877.html,
,3000元/月,押三付一,18.00㎡,,,,第2层(共38层),简装修,住宅底商,否,,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,,,4.30米,客梯0个，货梯0个,4.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污",2019/7/22 12:02:08,https://gz.shop.fang.com/zu/3_233831807.html,"113.383905,23.098788"
,15000元/月,押二付一,392000.00㎡,90㎡,,,第1层(共2层),简装修,商业街商铺,是,美容美发,白云万达广场商铺,云城东路501号,5.00米,10.00米,11.00米,客梯0个，货梯0个,10.00元/㎡·月,"中央空调,上水,下水,可明火,排烟,排污,外摆区",2019/7/4 16:42:19,https://gz.shop.fang.com/zu/3_240234356.html,"113.264917,23.172898"
,145000元/月,租金已包含,暂无,,,,购物中心/百货,,否,天河北苑商铺,,客梯0个，货梯0个,天河北苑商铺,,,,0.00㎡,220㎡,,2019/8/27 10:49:24,https://gz.shop.fang.com/zu/3_241767408.html,
,11000元/月,押二付一,392000.00㎡,,,,第1层(共2层),简装修,商业街商铺,是,,白云万达广场商铺,云城东路501号,5.00米,8.00米,10.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/1 10:52:48,https://gz.shop.fang.com/zu/3_229929269.html,"113.264917,23.172898"
,38000元/月,押一付三,342㎡,,,,第1层(共1层),简装修,写字楼配套底商,否,"生活服务,休闲娱乐",广州番禺九优金融大厦,广州番禺九优金融大厦,3.90米,16.00米,4.60米,,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 11:34:50,https://gz.shop.fang.com/zu/3_241880587.html,"113.264434,23.129162"
,300000元/月,押二付一,0.00㎡,,,,第1层(共2层),精装修,住宅底商,是,百货超市,学府雅苑商铺,增江街学府路1号,4.50米,12.00米,5.50米,客梯0个，货梯0个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:58:38,https://gz.shop.fang.com/zu/3_242107012.html,"113.866228,23.237564"
,12500元/月,押二付一,30㎡,,,,第1层(共4层),精装修,住宅底商,是,百货超市,地铁黄边站,地铁黄边站,5.00米,6.00米,4.00米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:51:20,https://gz.shop.fang.com/zu/3_242106855.html,"113.287122,23.217544"
,150000元/月,226㎡,第1层(共5层),,,,住宅底商,,否,华成路,,天河区珠江新城西区华成路,1.00米,1.00米,3.00米,,,,,2019/9/9 14:17:41,https://gz.shop.fang.com/zu/3_242146942.html,"113.326120,23.124340"
,371000元/月,618㎡,暂无,,,,写字楼配套底商,,否,珠江新城西区商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,珠江新城西区商铺,0.00㎡,,,2019/9/11 10:01:56,https://gz.shop.fang.com/zu/3_242192724.html,
4万元,12000元/月,押三付一,18.00㎡,,,,第1层(共3层),简装修,商业街商铺,否,餐饮美食,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,,,4.30米,客梯0个，货梯0个,5.00元/㎡·月,,2019/7/22 12:01:51,https://gz.shop.fang.com/zu/3_228785142.html,"113.383905,23.098788"
,150000元/月,租金已包含,暂无,,,,住宅底商,,否,中山四路商铺,,客梯0个，货梯0个,中山四路商铺,,,,0.00㎡,400㎡,,2019/8/20 10:05:40,https://gz.shop.fang.com/zu/3_241573448.html,
,36000元/月,租金已包含,暂无,,,,商业街商铺,,否,东华西路商铺,,客梯0个，货梯0个,东华西路商铺,,,,4000.00㎡,97㎡,,2019/8/27 10:32:26,https://gz.shop.fang.com/zu/3_241766415.html,
,150000元/月,租金已包含,暂无,,,,写字楼配套底商,,否,珠江新城西区商铺,,客梯0个，货梯0个,珠江新城西区商铺,,,,0.00㎡,296㎡,,2019/8/27 11:06:46,https://gz.shop.fang.com/zu/3_241768254.html,
,2000元/月,押二付一,24666.00㎡,,,,第1层(共6层),精装修,住宅底商,是,百货超市,北京路步行街,北京路322号附近,3.00米,3.00米,4.00米,客梯4个，货梯2个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:50:56,https://gz.shop.fang.com/zu/3_242106842.html,"113.269225,23.119908"
,150000元/月,租金已包含,第1层(共5层),,,,住宅底商,,否,万寿路,,万寿路,,,,,,1500㎡,,2019/8/24 11:50:35,https://gz.shop.fang.com/zu/3_241694932.html,"113.281441,23.102073"
,88000元/月,押二付一,0.00㎡,350㎡,,,第1层(共2层),精装修,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",荔园地产中心商铺,广州市番禺区万博四路68号（万达广场旁）,15.00米,12.00米,10.00米,客梯0个，货梯0个,6.00元/㎡·月,"网络,暖气,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/18 2:24:40,https://gz.shop.fang.com/zu/3_240631845.html,"113.351267,23.010265"
,22000元/月,租金已包含,第1层(共5层),,,,住宅底商,,否,万寿路,,万寿路,,,,,,88㎡,,2019/8/24 11:50:02,https://gz.shop.fang.com/zu/3_241694917.html,"113.281441,23.102073"
,291000元/月,484㎡,第1层(共5层),,,,写字楼配套底商,,否,猎德大道,,猎德大道,1.00米,1.00米,3.00米,,,,,2019/9/11 10:39:48,https://gz.shop.fang.com/zu/3_242194720.html,"113.333451,23.121060"
,52000元/月,押二付一,70㎡,50㎡,,,第1层(共30层),精装修,临街门面,是,餐饮美食,星辰财富港,华穗路,5.00米,10.00米,6.00米,,10.00元/㎡·月,,2019/9/10 23:39:53,https://gz.shop.fang.com/zu/3_242190592.html,"113.318835,23.118089"
,7000元/月,押一付三,0.00㎡,,,,第1层(共1层),简装修,商业街商铺,否,"生活服务,休闲娱乐",花都宝华路商铺,花都区新华镇宝华路,5.00米,8.00米,4.00米,客梯0个，货梯0个,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 12:09:33,https://gz.shop.fang.com/zu/3_241881849.html,"113.215031,23.389067"
,78000元/月,租金已包含,暂无,,,,住宅底商,,否,江南西商铺,,客梯0个，货梯0个,江南西商铺,,,,0.00㎡,168㎡,,2019/8/25 12:44:24,https://gz.shop.fang.com/zu/3_241722781.html,
,187000元/月,租金已包含,第1层(共5层),,,,购物中心/百货,,否,乐峰广场,,工业大道北106-108号,,,,,,340㎡,,2019/8/27 10:51:56,https://gz.shop.fang.com/zu/3_241767586.html,"113.259136,23.088180"
,140000元/月,30.00元/㎡·月,暂无,,,,写字楼配套底商,,否,广州渔人码头商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,广州渔人码头商铺,0.00㎡,1000㎡,,2019/9/11 11:03:17,https://gz.shop.fang.com/zu/3_242195850.html,
,19800元/月,押一付三,90㎡,,,,第3层(共32层),简装修,商业街商铺,否,"生活服务,休闲娱乐",广州远洋大厦,广州远洋大厦,3.80米,4.00米,3.60米,,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 11:40:44,https://gz.shop.fang.com/zu/3_241880763.html,"113.318242,23.119090"
,130000元/月,押二付一,0.00㎡,,,,第1层(共1层),精装修,住宅底商,是,百货超市,昌岗中路小区商铺,海珠区昌岗中路,6.00米,18.00米,6.00米,客梯0个，货梯0个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:47:21,https://gz.shop.fang.com/zu/3_242106767.html,"113.271715,23.085880"
5万元,5000元/月,押三付一,18.00㎡,20㎡,24个月,带设备转让,第2层(共39层),简装修,商业街商铺,否,,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,4.00米,5.00米,4.30米,客梯0个，货梯0个,4.00元/㎡·月,"网络,停车位,客梯,扶梯,上水,下水,可明火,排烟,排污,燃气",2019/8/3 20:22:35,https://gz.shop.fang.com/zu/3_241120835.html,"113.383905,23.098788"
,900元/月,押二付一,0.00㎡,,,,第1层(共30层),简装修,住宅底商,是,,珠江新城西区商铺,广州市天河区珠江新城西区,16.49米,16.49米,3.00米,客梯0个，货梯0个,10.00元/㎡·月,,2019/8/30 14:06:30,https://gz.shop.fang.com/zu/3_241856942.html,"113.327343,23.119274"
,50000元/月,押二付一,0.00㎡,90㎡,,,第1层(共43层),简装修,住宅底商,否,"生活服务,美容美发,餐饮美食,休闲娱乐",星汇云锦商铺,天河区珠江新城东西商业轴线与广州大道的交点,6.00米,15.00米,6.00米,客梯0个，货梯0个,5.00元/㎡·月,"网络,上水,下水,排污",2019/9/11 0:19:05,https://gz.shop.fang.com/zu/3_242190761.html,"113.316604,23.121921"
,132000元/月,租金已包含,第1层(共5层),,,,住宅底商,,否,东风西路,,东风西路,,,,,,1092㎡,,2019/8/20 17:17:16,https://gz.shop.fang.com/zu/3_241588439.html,"113.237415,23.137697"
,27000元/月,租金已包含,第1层(共5层),,,,住宅底商,,否,富力国际金融中心,,佛山千灯湖金融高新区海五路28号（千灯湖地铁站D出口）,,,,,,134㎡,,2019/8/20 17:18:00,https://gz.shop.fang.com/zu/3_241588469.html,"113.271715,23.085880"
3.6万元,424960元/月,押三付一,18.00㎡,,,,第2层(共4层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",琶洲商业广场商铺,海珠琶洲蟠龙新街3号,,,4.30米,客梯0个，货梯0个,4.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,上水,下水,排烟,排污",2019/7/22 12:01:51,https://gz.shop.fang.com/zu/3_232510041.html,"113.383905,23.098788"
,180000元/月,300㎡,暂无,,,,写字楼配套底商,,否,兴盛路步行街,,客梯0个，货梯0个,1.00米,1.00米,3.00米,兴盛路步行街,0.00㎡,,,2019/9/11 10:02:14,https://gz.shop.fang.com/zu/3_242192747.html,
,283200元/月,1770㎡,第1层(共5层),,,,住宅底商,,否,长堤大马路,,长堤大马路,1.00米,1.00米,3.00米,,,,,2019/9/11 10:42:48,https://gz.shop.fang.com/zu/3_242194851.html,"113.258860,23.112346"
,19800元/月,押二付一,90㎡,,,,第1层(共1层),精装修,住宅底商,是,百货超市,广东省广州市天河区花城大道20号,广东省广州市天河区花城大道20号,3.30米,4.00米,3.60米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 23:00:01,https://gz.shop.fang.com/zu/3_242107037.html,"113.318205,23.118712"
,8000元/月,押二付一,70㎡,,,,第1层(共1层),精装修,住宅底商,是,百货超市,东南综合市场,东南综合市场,3.00米,6.00米,3.80米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:56:56,https://gz.shop.fang.com/zu/3_242106966.html,"113.387964,23.131386"
,86400元/月,144㎡,第1层(共5层),,,,写字楼配套底商,,否,兴国路,,兴国路,1.00米,1.00米,3.00米,,,,,2019/9/11 9:59:03,https://gz.shop.fang.com/zu/3_242192633.html,"113.330985,23.122454"
,360000元/月,租金已包含,暂无,,,,住宅底商,,否,江南大道中商铺,,客梯0个，货梯0个,江南大道中商铺,,,,0.00㎡,3000㎡,,2019/8/20 17:16:10,https://gz.shop.fang.com/zu/3_241588396.html,
,100000元/月,租金已包含,暂无,,,,商业街商铺,,否,北京路步行街,,客梯4个，货梯2个,北京路步行街,,,,24666.00㎡,952㎡,,2019/8/27 10:45:36,https://gz.shop.fang.com/zu/3_241767147.html,"113.273727,23.096689"
,10000元/月,押二付一,25㎡,,,,第1层(共1层),精装修,住宅底商,是,百货超市,贝岗村大街与大学城中大东二路交叉口,贝岗村大街与大学城中大东二路交叉口,5.00米,5.00米,3.00米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/5 9:21:30,https://gz.shop.fang.com/zu/3_242011415.html,"113.393013,23.060668"
,100000元/月,租金已包含,第1层(共5层),,,,住宅底商,,否,黄埔大道西路,,黄埔大道西路,,,,,,320㎡,,2019/8/20 17:18:17,https://gz.shop.fang.com/zu/3_241588483.html,"113.319291,23.128241"
,80000元/月,租金已包含,第1层(共5层),,,,住宅底商,,否,马场路,,马场路,,,,,,170㎡,,2019/8/20 17:14:37,https://gz.shop.fang.com/zu/3_241588345.html,"113.343620,23.119040"
,80000元/月,租金已包含,暂无,,,,住宅底商,,否,体育东横街商铺,,客梯0个，货梯0个,体育东横街商铺,,,,0.00㎡,96㎡,,2019/8/20 18:17:15,https://gz.shop.fang.com/zu/3_241590086.html,
,87500元/月,租金已包含,暂无,,,,购物中心/百货,,否,花城大道商铺,,客梯0个，货梯0个,花城大道商铺,,,,0.00㎡,125㎡,,2019/8/27 10:40:45,https://gz.shop.fang.com/zu/3_241766851.html,
,5600元/月,押三付一,18.00㎡,,,,第2层(共38层),简装修,住宅底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",琶洲商业广场商铺,海珠琶洲蟠龙新街3号,,,4.30米,客梯0个，货梯0个,4.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,上水,下水",2019/7/22 12:02:08,https://gz.shop.fang.com/zu/3_233829406.html,"113.383905,23.098788"
,5000元/月,押三付一,18.00㎡,,,,第2层(共38层),简装修,住宅底商,否,,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,,,4.20米,客梯0个，货梯0个,4.00元/㎡·月,"客梯,货梯,扶梯,上水,下水,排烟,排污",2019/7/22 12:01:51,https://gz.shop.fang.com/zu/3_231920434.html,"113.383905,23.098788"
,79000元/月,110㎡,暂无,,,,住宅底商,,否,环市东路商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,环市东路商铺,0.00㎡,,,2019/8/19 11:51:15,https://gz.shop.fang.com/zu/3_241552589.html,
10万元,30000元/月,押三付一,18.00㎡,,,,第1层(共2层),简装修,临街门面,否,,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,,,9.00米,客梯0个，货梯0个,5.00元/㎡·月,"上水,下水,外摆区",2019/7/22 12:01:51,https://gz.shop.fang.com/zu/3_229167861.html,"113.383905,23.098788"
,150000元/月,租金已包含,暂无,,,,住宅底商,,否,中山四路商铺,,客梯0个，货梯0个,中山四路商铺,,,,0.00㎡,400㎡,,2019/8/20 18:15:56,https://gz.shop.fang.com/zu/3_241589962.html,
,150000元/月,租金已包含,第1层(共5层),,,,住宅底商,,否,应元路,,应元路,,,,,,534㎡,,2019/8/27 10:44:50,https://gz.shop.fang.com/zu/3_241767097.html,"113.270345,23.135182"
,135000元/月,528㎡,暂无,,,,购物中心/百货,,否,潮流站商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,潮流站商铺,0.00㎡,,,2019/9/11 10:06:13,https://gz.shop.fang.com/zu/3_242193010.html,
,4600元/月,押二付一,0.00㎡,,,,第1层(共30层),精装修,住宅底商,是,百货超市,天河城,天河区天河路208号,6.00米,8.00米,4.00米,客梯0个，货梯0个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:45:44,https://gz.shop.fang.com/zu/3_242106735.html,"113.322054,23.131969"
,261500元/月,581㎡,暂无,,,,写字楼配套底商,,否,体育东横街商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,体育东横街商铺,0.00㎡,,,2019/9/9 14:19:05,https://gz.shop.fang.com/zu/3_242146976.html,
,95000元/月,押一付二,44080.00㎡,,,,第3层(共3层),精装修,住宅底商,否,,佳润广场,广州大道北圣地大酒店旁，距地铁三号线南方医院站约300米,8.00米,15.00米,5.00米,客梯0个，货梯0个,10.00元/㎡·月,,2019/8/6 14:55:19,https://gz.shop.fang.com/zu/3_241190891.html,"113.320900,23.181107"
,390000元/月,1057㎡,暂无,,,,商业街商铺,,否,十甫路商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,十甫路商铺,0.00㎡,,,2019/9/11 10:40:08,https://gz.shop.fang.com/zu/3_242194737.html,
,150000元/月,租金已包含,暂无,,,,住宅底商,,否,北京路步行街,,客梯4个，货梯2个,北京路步行街,,,,24666.00㎡,380㎡,,2019/8/20 10:08:49,https://gz.shop.fang.com/zu/3_241573617.html,"113.273727,23.096689"
,140000元/月,押二付一,0.00㎡,1203㎡,,,第2层(共2层),精装修,住宅底商,否,"酒店宾馆,餐饮美食,休闲娱乐",林乐路商铺,天河北林乐路段,16.00米,20.00米,4.00米,客梯0个，货梯0个,2.00元/㎡·月,"客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/10 14:23:29,https://gz.shop.fang.com/zu/3_242174392.html,"113.330199,23.143427"
5万元,18000元/月,押二付一,392000.00㎡,80㎡,24个月,带设备转让,第1层(共2层),精装修,商业街商铺,是,"生活服务,美容美发,餐饮美食,休闲娱乐",白云万达广场商铺,云城东路501号,6.00米,10.00米,11.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,中央空调,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 12:17:14,https://gz.shop.fang.com/zu/3_240782551.html,"113.264917,23.172898"
,108000元/月,押三付一,0.00㎡,,,,第1层(共1层),毛坯,商业街商铺,否,餐饮美食,农林下路商铺,广州市越秀区农林下路,6.00米,10.00米,4.00米,客梯0个，货梯0个,25.00元/㎡·月,"上水,下水",2019/8/23 15:46:15,https://gz.shop.fang.com/zu/3_241674048.html,"113.297758,23.129123"
,80000元/月,104㎡,第1层(共5层),,,,住宅底商,,否,兴国路,,兴国路,1.00米,1.00米,3.00米,,,,,2019/8/19 10:04:59,https://gz.shop.fang.com/zu/3_241548015.html,"113.330985,23.122454"
,35100元/月,押二付一,0.00㎡,150㎡,,,第1层(共1层),精装修,住宅底商,否,"百货超市,餐饮美食,休闲娱乐",广园西路商铺,白云区广园西路,6.00米,13.00米,4.50米,客梯0个，货梯0个,5.00元/㎡·月,"网络,扶梯,上水,下水,可明火,排烟,排污,燃气",2019/9/10 12:15:29,https://gz.shop.fang.com/zu/3_242170917.html,"113.253783,23.154626"
,221130元/月,押二付一,2106㎡,,,,第21层(共39层),精装修,其他,是,办公,后天河北东站商圈财润国际大厦,东莞庄路8号,21.00米,100.00米,3.30米,,5.35元/㎡·月,"暖气,停车位,客梯,货梯,中央空调",2019/9/7 17:05:26,https://gz.shop.fang.com/zu/3_242096597.html,"113.334923,23.149975"
,15000元/月,押三付一,18.00㎡,,,,第1层(共38层),简装修,商业街商铺,否,,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,,,5.30米,客梯0个，货梯0个,10.00元/㎡·月,"上水,下水,排烟,排污",2019/7/22 12:02:08,https://gz.shop.fang.com/zu/3_234175063.html,"113.383905,23.098788"
