cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu,shiyongmianji,location_coords,city
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,燃气,外摆区",16㎡,8.00米,"海珠,客村,丽影商业广场",新港中路珠影正门东侧,丽影商业广场,6.00米,2019/9/4 15:45:10,0.00元/㎡·月,商业街商铺,是,"百货超市,服饰鞋包,餐饮美食,休闲娱乐",(急售) 丽影广场 主通道7字位 带租5年13000 业主急,28万,https://gz.shop.fang.com/shou/3_241996323.html,精装修,,"113.321542,23.095747",广州
3.90米,,,低区(共5层),3.00米,"越秀,北京路,星光汇","
                                    广东省广州市越秀区北京路146号
                                ",星光汇,3.00米,2019/7/8 16:13:19,6㎡,否,餐饮美食,,,15万,https://gz.shop.fang.com/shou/1_119961233.html,商业街商铺 ,,"113.204496,23.386035",广州
5.50米,第2层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",15㎡,10.00米,"广州周边,佛山,世博广场",佛山市禅城区汾江南路38号,世博广场,1.50米,2019/9/4 15:33:06,0.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆",世博广场 首层临街 收12000月品牌采蝶轩 带产权 业主年,28万,https://gz.shop.fang.com/shou/3_241995782.html,精装修,,,广州
6.00米,第1层(共5层),,20㎡,5.00米,"荔湾,西关,上下九路",荔湾区上下九路与上下九步行街,上下九路,3.60米,2019/8/21 18:16:22,12.00元/㎡·月,商业街商铺,否,餐饮美食,上下九步行街 临街50万买断 带11租约急售,50万,https://gz.shop.fang.com/shou/3_241618677.html,简装修,,"113.246193,23.113597",广州
3.00米,,"网络,暖气,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,4.00米,"天河,龙洞,最牛的牛杂",最牛的牛杂,最牛的牛杂,5.00米,2019/9/4 10:42:11,5.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",来电立减三万！龙洞步行街 牛的牛杂带租约9千 产权出售有红本,26.4万,https://gz.shop.fang.com/shou/3_241984450.html,精装修,19㎡,"113.441597,23.186119",广州
4.00米,,,低区(共5层),4.00米,"越秀,北京路,北京路步行街","
                                    广东省广州市越秀区北京路148号
                                ",北京路步行街,3.00米,2019/7/8 15:58:26,10㎡,否,餐饮美食,,,18万,https://gz.shop.fang.com/shou/1_119961232.html,商业街商铺 ,,"113.269225,23.119908",广州
6.00米,,,低区(共4层),9.00米,"广州周边,佛山,永旺梦乐城","
                                    广东省佛山市南海区大沥
                                ",永旺梦乐城,10.00米,2019/7/12 9:16:39,20㎡,是,餐饮美食,,,25万,https://gz.shop.fang.com/shou/1_119961262.html,购物中心/百货 ,,"113.388100,22.936555",广州
4.00米,,,低区(共9层),3.50米,"白云,机场路,乐嘉路银通花园负一层","
                                    广东省广州市白云区机场西乐嘉路银通花园
                                ",乐嘉路银通花园负一层,3.00米,2019/7/12 22:55:45,14㎡,否,其他,,,25万,https://gz.shop.fang.com/shou/1_119961264.html,其他 ,,"113.258733,23.168555",广州
5.00米,,,低区(共6层),4.00米,"广州周边,佛山,永旺，天街","
                                    广东省佛山市南海区滘口路
                                ",永旺，天街,5.00米,2019/7/19 10:30:19,90000㎡,否,餐饮美食,,,20万,https://gz.shop.fang.com/shou/1_119961283.html,商业街商铺 ,,"113.276905,23.139424",广州
5.00米,,,低区(共8层),3.00米,"越秀,北京路,北京路步行街","
                                    北京路322号附近
                                ",北京路步行街,3.00米,2019/7/20 17:06:40,15㎡,否,餐饮美食,,,25万,https://gz.shop.fang.com/shou/1_119961285.html,其他 ,,"113.269225,23.119908",广州
5.00米,,,低区(共8层),5.00米,"天河,体育中心,时尚天河商业广场","
                                    广州天河体育中心正南门西侧
                                ",时尚天河商业广场,5.00米,2019/7/20 17:12:01,15㎡,否,餐饮美食,,,25万,https://gz.shop.fang.com/shou/1_119961286.html,商业街商铺 ,,"113.323714,23.133875",广州
3.00米,,,低区(共2层),3.00米,"越秀,北京路,星光美食汇","
                                    广东省广州市越秀区北京路208-218号2楼
                                ",星光美食汇,2.00米,2019/7/25 13:26:24,10㎡,否,餐饮美食,,,28万,https://gz.shop.fang.com/shou/1_119961295.html,商业街商铺 ,,"113.266530,23.132191",广州
3.00米,,,低区(共1层),5.00米,"白云,白云大道北,鸡档","
                                    广东省广州市白云区东平中路140
                                ",鸡档,3.00米,2019/8/5 22:50:53,15㎡,否,其他,,,5.5万,https://gz.shop.fang.com/shou/1_119961324.html,其他 ,,"113.296581,23.123309",广州
2.50米,,,低区(共4层),1.30米,"广州周边,肇庆,东城汇","
                                    广东省肇庆市四会市S263(四会大道南)
                                ",东城汇,6.00米,2019/8/13 17:46:39,8.69㎡,是,服饰鞋包，生活服务，餐饮美食，休闲娱乐，其他,,,15万,https://gz.shop.fang.com/shou/1_119961342.html,购物中心/百货 ,,"113.296006,23.125113",广州
4.80米,,,低区(共13层),8.00米,"白云,白云大道北,锦绣花园","
                                    锦绣花园地铺
                                ",锦绣花园,4.00米,2019/8/15 16:35:24,45㎡,否,百货超市，美容美发，餐饮美食，其他,,,35万,https://gz.shop.fang.com/shou/1_119961352.html,住宅底商 ,,"113.603323,23.543999",广州
2.80米,,,低区(共4层),3.50米,"广州周边,佛山,佛山义乌商品城","
                                    佛山市禅城区雾岗路(原弼唐路)与五峰四路交汇处
                                ",佛山义乌商品城,3.00米,2019/7/13 12:38:18,17㎡,是,服饰鞋包，其他,,,32万,https://gz.shop.fang.com/shou/1_119961266.html,购物中心/百货 ,,"113.252865,23.125802",广州
5.00米,,,低区(共4层),3.00米,"白云,金沙洲南,肇庆四会东城汇","
                                    广东省肇庆市四会市S263(四会大道南)
                                ",肇庆四会东城汇,4.00米,2019/8/16 17:09:21,16㎡,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，其他,,,16万,https://gz.shop.fang.com/shou/1_119961354.html,商业街商铺 ,,"113.235760,23.433170",广州
8.00米,,,低区(共3层),5.00米,"广州周边,肇庆,四会","
                                    广东省广州市越秀区美华北路
                                ",四会,6.00米,2019/8/15 15:45:54,20㎡,是,服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐,,,16万,https://gz.shop.fang.com/shou/1_119961351.html,购物中心/百货 ,,"113.408625,22.935732",广州
3.00米,,,低区(共7层),3.00米,"广州周边,佛山,魁奇路","
                                    广东省佛山市禅城区汾江南路131号-2区-5座-7号-商铺
                                ",魁奇路,3.00米,2019/8/19 3:57:42,9㎡,是,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，其他,,,20万,https://gz.shop.fang.com/shou/1_119961364.html,商业街商铺 ,,"113.501700,23.168132",广州
3.00米,,,低区(共7层),3.00米,"广州周边,佛山,世博广场","
                                    广东省佛山市禅城区汾江南路131号-2区-5座-12号-商铺
                                ",世博广场,3.00米,2019/8/19 4:00:54,9㎡,是,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，其他,,,20万,https://gz.shop.fang.com/shou/1_119961366.html,商业街商铺 ,,,广州
3.00米,,,低区(共7层),3.00米,"广州周边,佛山,魁奇路","
                                    广东省佛山市禅城区汾江南路131号-2区-5座-7号-商铺
                                ",魁奇路,3.00米,2019/8/19 3:57:51,9㎡,是,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，其他,,,20万,https://gz.shop.fang.com/shou/1_119961365.html,商业街商铺 ,,"113.501700,23.168132",广州
1.00米,,,低区(共4层),1.00米,"广州周边,佛山,永旺梦乐城","
                                    广东省佛山市南海区腾龙路
                                ",永旺梦乐城,1.00米,2019/8/14 22:51:26,10㎡,否,餐饮美食,,,15万,https://gz.shop.fang.com/shou/1_119961348.html,商业街商铺 ,,"113.388100,22.936555",广州
3.50米,,,低区(共1层),4.00米,"荔湾,黄沙,永行锁业","
                                    广东省广州市荔湾区恩宁路202号
                                ",永行锁业,3.00米,2019/8/26 18:11:43,14㎡,是,生活服务,,,50万,https://gz.shop.fang.com/shou/1_119961371.html,商业街商铺 ,,"113.239974,23.113627",广州
9.00米,,,低区(共7层),9.00米,"广州周边,佛山,万盛汇","
                                    广东省佛山市禅城区汾江南路79号
                                ",万盛汇,9.00米,2019/8/20 17:54:55,9.08㎡,是,百货超市，酒店宾馆，家居建材，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐，其他,,,40万,https://gz.shop.fang.com/shou/1_119961368.html,购物中心/百货 ,,"113.312842,23.140658",广州
4.00米,,,低区(共6层),44.00米,"番禺,洛溪,FEI定制","
                                    广东省番禺区洛溪渔人码头B座102
                                ",FEI定制,30.00米,2019/8/31 15:57:24,44㎡,是,生活服务，美容美发，休闲娱乐,,,2.3万,https://gz.shop.fang.com/shou/1_119961383.html,商业街商铺 ,,"113.247255,23.140167",广州
5.00米,,,低区(共3层),4.00米,"番禺,市桥南,好好鲜生","
                                    广东省广州市番禺区
                                ",好好鲜生,4.00米,2019/8/15 10:39:29,8㎡,是,餐饮美食,,,18万,https://gz.shop.fang.com/shou/1_119961350.html,购物中心/百货 ,,"113.360825,23.137335",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,4.00米,"白云,机场路,白云万达广场",云城东路501号,白云万达广场,5.00米,2019/8/24 10:49:57,10.00元/㎡·月,临街门面,是,"百货超市,生活服务,餐饮美食,休闲娱乐",白云万达 铂金街铺 现经营一点点 业主急卖 带租一万三 红本在手,20万,https://gz.shop.fang.com/shou/3_241692342.html,精装修,,"113.264917,23.172898",广州
7.00米,第1层(共1层),"网络,暖气,客梯,货梯,扶梯,中央空调,上水,可明火,排烟,排污,燃气,外摆区",13.6㎡,8.00米,"天河,体育中心,天河又一城",体育西路54号,天河又一城,6.00米,2019/9/4 15:19:20,0.00元/㎡·月,住宅底商,是,百货超市,天河又一城 网红冷饮铺位出售 收租12600/月 带租约 产,30万,https://gz.shop.fang.com/shou/3_241995229.html,简装修,,"113.322511,23.132153",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,燃气,外摆区",16㎡,4.00米,"天河,石牌桥,丰兴广场",广州天河路240号,丰兴广场,4.00米,2019/9/1 12:50:56,25.00元/㎡·月,商业街商铺,否,"生活服务,餐饮美食,休闲娱乐",个人 天河丰兴广场 主通道一 网红奶茶 稳收租一万八 带租约16000,22万,https://gz.shop.fang.com/shou/3_241908887.html,精装修,,"113.333076,23.132929",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,4.00米,"天河,岗顶,天娱广场",天河路621-625号,天娱广场,4.00米,2019/8/13 21:08:44,10.00元/㎡·月,商业街商铺,是,餐饮美食,业主还贷急卖天娱广场 地铁出口饮食 带租一万一 超,22万,https://gz.shop.fang.com/shou/3_241403196.html,精装修,,"113.339926,23.135718",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,4.00米,"海珠,江南西,广百新一城",宝岗大道498号,广百新一城,4.50米,2019/8/26 18:21:51,10.00元/㎡·月,商业街商铺,否,"生活服务,餐饮美食,休闲娱乐",个人 广百新一城 产权网红铺 主通道必经之路 带租16000,20万,https://gz.shop.fang.com/shou/3_241756239.html,精装修,,"113.266155,23.093776",广州
7.00米,第1层(共1层),,16㎡,8.00米,"番禺,市桥北,易发商业街",桥繁华路易发街,易发商业街,6.00米,2019/9/4 16:30:45,10.00元/㎡·月,其他,否,,急售 易发街 主通道位置 带12000租约 总价32万买断独,32万,https://gz.shop.fang.com/shou/3_241998075.html,精装修,,"113.361443,22.941187",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,4.00米,"海珠,江南西,江南西",江南大道中江南西路182号,江南西,4.50米,2019/8/26 14:35:43,10.00元/㎡·月,商业街商铺,否,"生活服务,餐饮美食,休闲娱乐",江南西步行街 人流庞大 消费力强 带租急售 带租约16,25万,https://gz.shop.fang.com/shou/3_241749113.html,精装修,,"113.273727,23.096689",广州
7.00米,第3层(共22层),,20㎡,8.00米,"番禺,市桥北,永旺梦乐城",广州市番禺区大龙街亚运大道1号,永旺梦乐城,6.00米,2019/9/4 16:32:02,0.00元/㎡·月,其他,否,,新收首付5万永旺梦乐城 包管理 收租18万/年 地铁江夏站,15.2万,https://gz.shop.fang.com/shou/3_241998139.html,精装修,,"113.388100,22.936555",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,外摆区",15㎡,3.00米,"天河,珠江新城东,花城汇",天河区珠江新城花城汇广场,花城汇,5.00米,2019/8/24 13:44:27,60.00元/㎡·月,商业街商铺,是,"百货超市,餐饮美食,休闲娱乐",花城汇广场 一楼 360度展示面 餐饮靓位 业主急卖 收租一万八,26万,https://gz.shop.fang.com/shou/3_241697741.html,精装修,,"113.325057,23.126164",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,3.00米,"天河,体育中心,正佳广场",天河路208号,正佳广场,5.00米,2019/8/24 12:59:09,40.00元/㎡·月,商业街商铺,否,"生活服务,餐饮美食,休闲娱乐",急售 正佳广场一点点 带租约1万2产权清晰 无任何纠纷,24万,https://gz.shop.fang.com/shou/3_241696465.html,精装修,,"113.327990,23.132189",广州
5.50米,第3层(共6层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",22㎡,10.00米,"越秀,环市东,正佳东方国际",越秀越秀区环市东路370至372号,正佳东方国际,2.20米,2019/8/28 10:40:22,0.00元/㎡·月,商业街商铺,否,百货超市,正佳东方 时尚天河店 总价28万产权红本 月租12000,28万,https://gz.shop.fang.com/shou/3_241794106.html,精装修,,"113.287741,23.135605",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,4.00米,"海珠,江南西,江南西",江南大道中江南西路182号,江南西,4.00米,2019/8/23 16:31:17,10.00元/㎡·月,商业街商铺,否,"生活服务,餐饮美食,休闲娱乐",(老城区)江南西临街主通道人流高 月收一万六可过户!！,22万,https://gz.shop.fang.com/shou/3_241675706.html,精装修,,"113.273727,23.096689",广州
7.00米,第1层(共1层),"停车位,客梯,扶梯,中央空调,可明火,排烟,排污,燃气,外摆区",23㎡,5.00米,"南沙,金洲,越秀滨海御城",双山大道与祈丰路交界处,越秀滨海御城,4.00米,2019/9/4 15:00:52,0.00元/㎡·月,临街门面,是,"百货超市,生活服务,餐饮美食,休闲娱乐",红本金州地铁口 真正仅邻100米 超7米复式产权街铺 400,35万,https://gz.shop.fang.com/shou/3_241994483.html,毛坯,,"113.266841,23.128524",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,4.00米,"天河,天河北,东方宝泰购物广场",林和中路63号,东方宝泰购物广场,4.50米,2019/8/26 14:49:47,10.00元/㎡·月,商业街商铺,否,"生活服务,餐饮美食,休闲娱乐",总价23万东方宝泰 商街主出入位置 带16000租约出售,24万,https://gz.shop.fang.com/shou/3_241749453.html,精装修,,"113.324049,23.147182",广州
5.50米,第1层(共1层),"停车位,客梯,货梯",5㎡,10.00米,"天河,体育中心,天河城",天河区天河路208号,天河城,1.50米,2019/8/30 17:09:51,0.00元/㎡·月,住宅底商,否,百货超市,红本交易金19000天河城体育西地铁口拐角位,20万,https://gz.shop.fang.com/shou/3_241863925.html,简装修,,"113.322054,23.131969",广州
6.00米,第1层(共1层),,22㎡,5.00米,"天河,东圃,东圃大马路",天河区东圃大马路,东圃大马路,4.00米,2019/9/3 22:27:44,0.00元/㎡·月,其他,否,,急售 天河 东圃大马路 正新鸡排 带租约18000 产权清晰,45万,https://gz.shop.fang.com/shou/3_241978864.html,精装修,,"113.403386,23.121678",广州
